"gene_id","species","expression_id","id_type","source_info","gene_name","hog_id","og_id"
"CAGL0B02035g","cg","CAGL0B02035g","CAGL0","original","","N1.HOG0003163","OG0002923"
"CAGL0B02057g","cg","CAGL0B02057g","CAGL0","original","","N1.HOG0004461","OG0004225"
"CAGL0B02079g","cg","CAGL0B02079g","CAGL0","original","","N1.HOG0000135","OG0000076"
"CAGL0B02101g","cg","CAGL0B02101g","CAGL0","original","","N1.HOG0002646","OG0002406"
"CAGL0B02123g","cg","CAGL0B02123g","CAGL0","original","","N1.HOG0003896","OG0003657"
"CAGL0B02145g","cg","CAGL0B02145g","CAGL0","original","","N1.HOG0004089","OG0003850"
"CAGL0B02167g","cg","CAGL0B02167g","CAGL0","original","","N1.HOG0002073","OG0001833"
"CAGL0B02189g","cg","CAGL0B02189g","CAGL0","original","","N1.HOG0000711","OG0000482"
"CAGL0B02211g","cg","CAGL0B02211g","CAGL0","original","CCH1","N1.HOG0003177","OG0002937"
"CAGL0B02233g","cg","CAGL0B02233g","CAGL0","original","","N1.HOG0002366","OG0002126"
"CAGL0B02255g","cg","CAGL0B02255g","CAGL0","original","","N1.HOG0003512","OG0003270"
"CAGL0B02277g","cg","CAGL0B02277g","CAGL0","original","","N1.HOG0005120","OG0004893"
"CAGL0B02299g","cg","CAGL0B02299g","CAGL0","original","","N1.HOG0003361","OG0003121"
"CAGL0B02321g","cg","CAGL0B02321g","CAGL0","original","","N1.HOG0003893","OG0003654"
"CAGL0B02343g","cg","CAGL0B02343g","CAGL0","original","","N1.HOG0000192","OG0000109"
"CAGL0B02365g","cg","CAGL0B02365g","CAGL0","original","","N1.HOG0004462","OG0004226"
"CAGL0B02387g","cg","CAGL0B02387g","CAGL0","original","","N1.HOG0000619","OG0000399"
"CAGL0B02409g","cg","CAGL0B02409g","CAGL0","original","","N1.HOG0004463","OG0004227"
"CAGL0B02431g","cg","CAGL0B02431g","CAGL0","original","","N1.HOG0004313","OG0004076"
"CAGL0B02453g","cg","CAGL0B02453g","CAGL0","original","","N1.HOG0002598","OG0002358"
"CAGL0B02475g","cg","CAGL0B02475g","CAGL0","original","PHO84","N1.HOG0000888","OG0000655"
"CAGL0B02497g","cg","CAGL0B02497g","CAGL0","original","","N1.HOG0001085","OG0000847"
"CAGL0B02519g","cg","CAGL0B02519g","CAGL0","original","","N1.HOG0002900","OG0002660"
"CAGL0B02541g","cg","CAGL0B02541g","CAGL0","original","","N1.HOG0003442","OG0003202"
"CAGL0B02563g","cg","CAGL0B02563g","CAGL0","original","GIN3","N1.HOG0003974","OG0003735"
"CAGL0B02585g","cg","CAGL0B02585g","CAGL0","original","","N1.HOG0000832","OG0000600"
"CAGL0B02607g","cg","CAGL0B02607g","CAGL0","original","HEM1","N1.HOG0002253","OG0002013"
"CAGL0B02629g","cg","CAGL0B02629g","CAGL0","original","","N1.HOG0000808","OG0000576"
"CAGL0B02651g","cg","CAGL0B02651g","CAGL0","original","","N1.HOG0000840","OG0000608"
"CAGL0B02673g","cg","CAGL0B02673g","CAGL0","original","","N1.HOG0002007","OG0001767"
"CAGL0B02695g","cg","CAGL0B02695g","CAGL0","original","","N1.HOG0002316","OG0002076"
"CAGL0B02717g","cg","CAGL0B02717g","CAGL0","original","","N1.HOG0000368","OG0000208"
"CAGL0B02739g","cg","CAGL0B02739g","CAGL0","original","STE11","N1.HOG0001489","OG0001249"
"CAGL0B02755g","cg","CAGL0B02755g","CAGL0","original","","N1.HOG0005535","OG0005358"
"CAGL0B02761g","cg","CAGL0B02761g","CAGL0","original","","N1.HOG0000451","OG0000261"
"CAGL0B02772g","cg","CAGL0B02772g","CAGL0","original","VPS38","N1.HOG0004464","OG0004228"
"CAGL0B02794g","cg","CAGL0B02794g","CAGL0","original","","N1.HOG0002234","OG0001994"
"CAGL0B02816g","cg","CAGL0B02816g","CAGL0","original","","N1.HOG0000571","OG0000352"
"CAGL0B02838g","cg","CAGL0B02838g","CAGL0","original","MUP1","N1.HOG0000944","OG0000709"
"CAGL0B02860g","cg","CAGL0B02860g","CAGL0","original","","N1.HOG0000814","OG0000582"
"CAGL0B02882g","cg","CAGL0B02882g","CAGL0","original","BMT2","N1.HOG0000034","OG0000020"
"CAGL0B02904g","cg","CAGL0B02904g","CAGL0","original","BMT6","N1.HOG0000034","OG0000020"
"CAGL0B02926g","cg","CAGL0B02926g","CAGL0","original","BMT3","N1.HOG0000034","OG0000020"
"CAGL0B02948g","cg","CAGL0B02948g","CAGL0","original","BMT4","N1.HOG0000034","OG0000020"
"CAGL0B02970g","cg","CAGL0B02970g","CAGL0","original","BMT5","N1.HOG0000034","OG0000020"
"CAGL0B02975g","cg","CAGL0B02975g","CAGL0","original","","N1.HOG0000030","OG0000017"
"CAGL0B03047g","cg","CAGL0B03047g","CAGL0","original","ILV5","N1.HOG0003089","OG0002849"
"CAGL0B03069g","cg","CAGL0B03069g","CAGL0","original","TAL1","N1.HOG0000779","OG0000547"
"CAGL0B03091g","cg","CAGL0B03091g","CAGL0","original","","N1.HOG0003692","OG0003450"
"CAGL0B03113g","cg","CAGL0B03113g","CAGL0","original","","N1.HOG0001610","OG0001370"
"CAGL0B03179g","cg","CAGL0B03179g","CAGL0","original","","N1.HOG0000547","OG0000331"
"CAGL0B03201g","cg","CAGL0B03201g","CAGL0","original","","N1.HOG0004465","OG0004229"
"CAGL0B03245g","cg","CAGL0B03245g","CAGL0","original","","N1.HOG0003087","OG0002847"
"CAGL0B03267g","cg","CAGL0B03267g","CAGL0","original","","N1.HOG0002586","OG0002346"
"CAGL0B03289g","cg","CAGL0B03289g","CAGL0","original","","N1.HOG0002671","OG0002431"
"CAGL0B03311g","cg","CAGL0B03311g","CAGL0","original","","N1.HOG0003739","OG0003500"
"CAGL0B03333g","cg","CAGL0B03333g","CAGL0","original","","N1.HOG0001253","OG0001014"
"CAGL0B03355g","cg","CAGL0B03355g","CAGL0","original","","N1.HOG0000677","OG0000449"
"CAGL0B03377g","cg","CAGL0B03377g","CAGL0","original","","N1.HOG0003008","OG0002768"
"CAGL0B03399g","cg","CAGL0B03399g","CAGL0","original","RIF1","N1.HOG0003962","OG0003723"
"CAGL0B03421g","cg","CAGL0B03421g","CAGL0","original","","N1.HOG0000045","OG0000024"
"CAGL0B03443g","cg","CAGL0B03443g","CAGL0","original","","N1.HOG0001534","OG0001294"
"CAGL0B03465g","cg","CAGL0B03465g","CAGL0","original","","N1.HOG0003084","OG0002844"
"CAGL0B03487g","cg","CAGL0B03487g","CAGL0","original","TEF3","N1.HOG0001328","OG0001087"
"CAGL0B03509g","cg","CAGL0B03509g","CAGL0","original","","N1.HOG0000500","OG0000294"
"CAGL0B03531g","cg","CAGL0B03531g","CAGL0","original","","N1.HOG0002867","OG0002627"
"CAGL0B03553g","cg","CAGL0B03553g","CAGL0","original","","N1.HOG0003349","OG0003109"
"CAGL0B03575g","cg","CAGL0B03575g","CAGL0","original","","N1.HOG0001136","OG0000897"
"CAGL0B03597g","cg","CAGL0B03597g","CAGL0","original","","N1.HOG0001766","OG0001526"
"CAGL0B03608g","cg","CAGL0B03608g","CAGL0","original","","N1.HOG0004181","OG0003944"
"CAGL0B03619g","cg","CAGL0B03619g","CAGL0","original","","N1.HOG0000176","OG0000100"
"CAGL0B03641g","cg","CAGL0B03641g","CAGL0","original","","N1.HOG0000647","OG0000423"
"CAGL0B03663g","cg","CAGL0B03663g","CAGL0","original","","N1.HOG0000261","OG0000150"
"CAGL0B03685g","cg","CAGL0B03685g","CAGL0","original","","N1.HOG0000050","OG0000027"
"CAGL0B03707g","cg","CAGL0B03707g","CAGL0","original","","N1.HOG0000358","OG0000203"
"CAGL0B03773g","cg","CAGL0B03773g","CAGL0","original","","N1.HOG0000017","OG0000011"
"CAGL0B03795g","cg","CAGL0B03795g","CAGL0","original","","N1.HOG0002194","OG0001954"
"CAGL0B03817g","cg","CAGL0B03817g","CAGL0","original","","N1.HOG0002736","OG0002496"
"CAGL0B03839g","cg","CAGL0B03839g","CAGL0","original","MET3","N1.HOG0001337","OG0001096"
"CAGL0B03855g","cg","CAGL0B03855g","CAGL0","original","","N1.HOG0004314","OG0004077"
"CAGL0B03861g","cg","CAGL0B03861g","CAGL0","original","","N1.HOG0004824","OG0004592"
"CAGL0B03883g","cg","CAGL0B03883g","CAGL0","original","","N1.HOG0004170","OG0003933"
"CAGL0B03899g","cg","CAGL0B03899g","CAGL0","original","","N1.HOG0003880","OG0003641"
"CAGL0B03905g","cg","CAGL0B03905g","CAGL0","original","","N1.HOG0002580","OG0002340"
"CAGL0B03927g","cg","CAGL0B03927g","CAGL0","original","","N1.HOG0003157","OG0002917"
"CAGL0B03949g","cg","CAGL0B03949g","CAGL0","original","","N1.HOG0000117","OG0000065"
"CAGL0B03971g","cg","CAGL0B03971g","CAGL0","original","","N1.HOG0000117","OG0000065"
"CAGL0B03993g","cg","CAGL0B03993g","CAGL0","original","","N1.HOG0002596","OG0002356"
"CAGL0B04015g","cg","CAGL0B04015g","CAGL0","original","","N1.HOG0002174","OG0001934"
"CAGL0B04037g","cg","CAGL0B04037g","CAGL0","original","","N1.HOG0002400","OG0002160"
"CAGL0B04059g","cg","CAGL0B04059g","CAGL0","original","","N1.HOG0000166","OG0000096"
"CAGL0B04103g","cg","CAGL0B04103g","CAGL0","original","","N1.HOG0004466","OG0004230"
"CAGL0B04125g","cg","CAGL0B04125g","CAGL0","original","","N1.HOG0002956","OG0002716"
"CAGL0B04147g","cg","CAGL0B04147g","CAGL0","original","","N1.HOG0000603","OG0000383"
"CAGL0B04169g","cg","CAGL0B04169g","CAGL0","original","","N1.HOG0003300","OG0003060"
"CAGL0B04191g","cg","CAGL0B04191g","CAGL0","original","","N1.HOG0004467","OG0004231"
"CAGL0B04213g","cg","CAGL0B04213g","CAGL0","original","","N1.HOG0003693","OG0003451"
"CAGL0B04235g","cg","CAGL0B04235g","CAGL0","original","SCP120","N1.HOG0005900","OG0005764"
"CAGL0B04257g","cg","CAGL0B04257g","CAGL0","original","","N1.HOG0001094","OG0000855"
"CAGL0B04279g","cg","CAGL0B04279g","CAGL0","original","","N1.HOG0003724","OG0003485"
"CAGL0B04301g","cg","CAGL0B04301g","CAGL0","original","","N1.HOG0001156","OG0000917"
"CAGL0B04323g","cg","CAGL0B04323g","CAGL0","original","","N1.HOG0001003","OG0000766"
"CAGL0B04345g","cg","CAGL0B04345g","CAGL0","original","","N1.HOG0000337","OG0000191"
"CAGL0B04367g","cg","CAGL0B04367g","CAGL0","original","","N1.HOG0000820","OG0000588"
"CAGL0B04389g","cg","CAGL0B04389g","CAGL0","original","CHS3","N1.HOG0000731","OG0000502"
"CAGL0B04411g","cg","CAGL0B04411g","CAGL0","original","","N1.HOG0003837","OG0003598"
"CAGL0B04433g","cg","CAGL0B04433g","CAGL0","original","","N1.HOG0000224","OG0000129"
"CAGL0B04455g","cg","CAGL0B04455g","CAGL0","original","","N1.HOG0000225","OG0000130"
"CAGL0B04477g","cg","CAGL0B04477g","CAGL0","original","","N1.HOG0003753","OG0003514"
"CAGL0B04499g","cg","CAGL0B04499g","CAGL0","original","","N1.HOG0003325","OG0003085"
"CAGL0B04521g","cg","CAGL0B04521g","CAGL0","original","","N1.HOG0000149","OG0000084"
"CAGL0B04543g","cg","CAGL0B04543g","CAGL0","original","","N1.HOG0003576","OG0003334"
"CAGL0B04565g","cg","CAGL0B04565g","CAGL0","original","","N1.HOG0000065","OG0000033"
"CAGL0B04587g","cg","CAGL0B04587g","CAGL0","original","","N1.HOG0000714","OG0000485"
"CAGL0B04609g","cg","CAGL0B04609g","CAGL0","original","","N1.HOG0002811","OG0002571"
"CAGL0B04631g","cg","CAGL0B04631g","CAGL0","original","INP53","N1.HOG0000168","OG0000097"
"CAGL0B04675g","cg","CAGL0B04675g","CAGL0","original","","N1.HOG0000581","OG0000362"
"CAGL0B04697g","cg","CAGL0B04697g","CAGL0","original","","N1.HOG0004017","OG0003778"
"CAGL0B04719g","cg","CAGL0B04719g","CAGL0","original","","N1.HOG0002512","OG0002272"
"CAGL0B04741g","cg","CAGL0B04741g","CAGL0","original","PGS1","N1.HOG0002841","OG0002601"
"CAGL0B04763g","cg","CAGL0B04763g","CAGL0","original","","N1.HOG0004468","OG0004232"
"CAGL0B04785g","cg","CAGL0B04785g","CAGL0","original","","N1.HOG0003459","OG0003219"
"CAGL0B04807g","cg","CAGL0B04807g","CAGL0","original","","N1.HOG0000584","OG0000365"
"CAGL0B04829g","cg","CAGL0B04829g","CAGL0","original","","N1.HOG0004153","OG0003916"
"CAGL0B04851g","cg","CAGL0B04851g","CAGL0","original","","N1.HOG0002072","OG0001832"
"CAGL0B04873g","cg","CAGL0B04873g","CAGL0","original","","N1.HOG0002354","OG0002114"
"CAGL0B04895g","cg","CAGL0B04895g","CAGL0","original","","N1.HOG0000670","OG0000444"
"CAGL0B04917g","cg","CAGL0B04917g","CAGL0","original","","N1.HOG0000187","OG0000106"
"CAGL0B04939g","cg","CAGL0B04939g","CAGL0","original","","N1.HOG0004469","OG0004233"
"CAGL0B04961g","cg","CAGL0B04961g","CAGL0","original","","N1.HOG0000990","OG0000753"
"CAGL0B04983g","cg","CAGL0B04983g","CAGL0","original","","N1.HOG0003301","OG0003061"
"CAGL0B05049g","cg","CAGL0B05049g","CAGL0","original","","N1.HOG0003691","OG0003449"
"CAGL0C00110g","cg","CAGL0C00110g","CAGL0","original","EPA6","N1.HOG0000000","OG0000000"
"CAGL0C00209g","cg","CAGL0C00209g","CAGL0","original","AWP7","N1.HOG0000002","OG0000002"
"CAGL0C00231g","cg","CAGL0C00231g","CAGL0","original","","N1.HOG0000208","OG0000119"
"CAGL0C00253g","cg","CAGL0C00253g","CAGL0","original","","N1.HOG0000000","OG0000000"
"CAGL0C00275g","cg","CAGL0C00275g","CAGL0","original","HSP31","N1.HOG0000559","OG0000341"
"CAGL0C00297g","cg","CAGL0C00297g","CAGL0","original","","N1.HOG0003062","OG0002822"
"CAGL0C00319g","cg","CAGL0C00319g","CAGL0","original","","N1.HOG0000158","OG0000090"
"CAGL0C00341g","cg","CAGL0C00341g","CAGL0","original","","N1.HOG0004470","OG0004234"
"CAGL0C00363g","cg","CAGL0C00363g","CAGL0","original","KRE9","N1.HOG0000466","OG0000271"
"CAGL0C00385g","cg","CAGL0C00385g","CAGL0","original","","N1.HOG0004471","OG0004235"
"CAGL0C00407g","cg","CAGL0C00407g","CAGL0","original","","N1.HOG0003860","OG0003621"
"CAGL0C00429g","cg","CAGL0C00429g","CAGL0","original","","N1.HOG0004315","OG0004078"
"CAGL0C00451g","cg","CAGL0C00451g","CAGL0","original","","N1.HOG0003932","OG0003693"
"CAGL0C00473g","cg","CAGL0C00473g","CAGL0","original","","N1.HOG0001713","OG0001473"
"CAGL0C00495g","cg","CAGL0C00495g","CAGL0","original","","N1.HOG0002139","OG0001899"
"CAGL0C00517g","cg","CAGL0C00517g","CAGL0","original","","N1.HOG0004200","OG0003963"
"CAGL0C00539g","cg","CAGL0C00539g","CAGL0","original","","N1.HOG0000982","OG0000745"
"CAGL0C00561g","cg","CAGL0C00561g","CAGL0","original","","N1.HOG0004472","OG0004236"
"CAGL0C00583g","cg","CAGL0C00583g","CAGL0","original","","N1.HOG0000979","OG0000742"
"CAGL0C00605g","cg","CAGL0C00605g","CAGL0","original","","N1.HOG0004037","OG0003798"
"CAGL0C00627g","cg","CAGL0C00627g","CAGL0","original","ATG14","N1.HOG0004473","OG0004237"
"CAGL0C00649g","cg","CAGL0C00649g","CAGL0","original","VMA2","N1.HOG0001414","OG0001174"
"CAGL0C00671g","cg","CAGL0C00671g","CAGL0","original","","N1.HOG0004474","OG0004238"
"CAGL0C00693g","cg","CAGL0C00693g","CAGL0","original","","N1.HOG0002677","OG0002437"
"CAGL0C00715g","cg","CAGL0C00715g","CAGL0","original","","N1.HOG0002193","OG0001953"
"CAGL0C00737g","cg","CAGL0C00737g","CAGL0","original","","N1.HOG0001654","OG0001414"
"CAGL0C00759g","cg","CAGL0C00759g","CAGL0","original","","N1.HOG0000985","OG0000748"
"CAGL0C00836g","cg","CAGL0C00836g","CAGL0","original","",NA,NA
"CAGL0C00847g","cg","CAGL0C00847g","CAGL0","original","EPA8","N1.HOG0000000","OG0000000"
"CAGL0C00968g","cg","CAGL0C00968g","CAGL0","original","","N1.HOG0000000","OG0000000"
"CAGL0C01133g","cg","CAGL0C01133g","CAGL0","original","","N1.HOG0000000","OG0000000"
"CAGL0C01155g","cg","CAGL0C01155g","CAGL0","original","","N1.HOG0004825","OG0004593"
"CAGL0C01177g","cg","CAGL0C01177g","CAGL0","original","","N1.HOG0004475","OG0004239"
"CAGL0C01199g","cg","CAGL0C01199g","CAGL0","original","UPC2A","N1.HOG0000630","OG0000409"
"CAGL0C01221g","cg","CAGL0C01221g","CAGL0","original","","N1.HOG0003331","OG0003091"
"CAGL0C01243g","cg","CAGL0C01243g","CAGL0","original","","N1.HOG0003531","OG0003289"
"CAGL0C01265g","cg","CAGL0C01265g","CAGL0","original","GLM4","N1.HOG0002822","OG0002582"
"CAGL0C01287g","cg","CAGL0C01287g","CAGL0","original","","N1.HOG0005901","OG0005765"
"CAGL0C01309g","cg","CAGL0C01309g","CAGL0","original","","N1.HOG0001271","OG0001030"
"CAGL0C01325g","cg","CAGL0C01325g","CAGL0","original","","N1.HOG0001124","OG0000885"
"CAGL0C01331g","cg","CAGL0C01331g","CAGL0","original","","N1.HOG0003625","OG0003383"
"CAGL0C01353g","cg","CAGL0C01353g","CAGL0","original","","N1.HOG0000612","OG0000392"
"CAGL0C01375g","cg","CAGL0C01375g","CAGL0","original","","N1.HOG0003498","OG0003256"
"CAGL0C01397g","cg","CAGL0C01397g","CAGL0","original","","N1.HOG0000718","OG0000489"
"CAGL0C01419g","cg","CAGL0C01419g","CAGL0","original","","N1.HOG0001608","OG0001368"
"CAGL0C01435g","cg","CAGL0C01435g","CAGL0","original","","N1.HOG0004169","OG0003932"
"CAGL0C01441g","cg","CAGL0C01441g","CAGL0","original","","N1.HOG0002718","OG0002478"
"CAGL0C01463g","cg","CAGL0C01463g","CAGL0","original","","N1.HOG0002740","OG0002500"
"CAGL0C01485g","cg","CAGL0C01485g","CAGL0","original","","N1.HOG0003391","OG0003151"
"CAGL0C01507g","cg","CAGL0C01507g","CAGL0","original","","N1.HOG0000056","OG0000030"
"CAGL0C01529g","cg","CAGL0C01529g","CAGL0","original","","N1.HOG0003818","OG0003579"
"CAGL0C01551g","cg","CAGL0C01551g","CAGL0","original","","N1.HOG0000692","OG0000462"
"CAGL0C01573g","cg","CAGL0C01573g","CAGL0","original","","N1.HOG0002301","OG0002061"
"CAGL0C01595g","cg","CAGL0C01595g","CAGL0","original","","N1.HOG0001850","OG0001610"
"CAGL0C01639g","cg","CAGL0C01639g","CAGL0","original","","N1.HOG0001365","OG0001125"
"CAGL0C01661g","cg","CAGL0C01661g","CAGL0","original","","N1.HOG0002418","OG0002178"
"CAGL0C01683g","cg","CAGL0C01683g","CAGL0","original","","N1.HOG0000283","OG0000162"
"CAGL0C01705g","cg","CAGL0C01705g","CAGL0","original","GPX2","N1.HOG0000372","OG0000212"
"CAGL0C01727g","cg","CAGL0C01727g","CAGL0","original","","N1.HOG0003689","OG0003447"
"CAGL0C01749g","cg","CAGL0C01749g","CAGL0","original","","N1.HOG0000690","OG0000460"
"CAGL0C01771g","cg","CAGL0C01771g","CAGL0","original","","N1.HOG0000870","OG0000637"
"CAGL0C01793g","cg","CAGL0C01793g","CAGL0","original","","N1.HOG0001848","OG0001608"
"CAGL0C01815g","cg","CAGL0C01815g","CAGL0","original","","N1.HOG0001588","OG0001348"
"CAGL0C01848g","cg","CAGL0C01848g","CAGL0","original","","N1.HOG0005903","OG0005767"
"CAGL0C01881g","cg","CAGL0C01881g","CAGL0","original","","N1.HOG0000637","OG0000416"
"CAGL0C01903g","cg","CAGL0C01903g","CAGL0","original","","N1.HOG0003545","OG0003303"
"CAGL0C01925g","cg","CAGL0C01925g","CAGL0","original","","N1.HOG0001996","OG0001756"
"CAGL0C01947g","cg","CAGL0C01947g","CAGL0","original","","N1.HOG0001158","OG0000919"
"CAGL0C01969g","cg","CAGL0C01969g","CAGL0","original","","N1.HOG0001518","OG0001278"
"CAGL0C01991g","cg","CAGL0C01991g","CAGL0","original","","N1.HOG0004476","OG0004240"
"CAGL0C02013g","cg","CAGL0C02013g","CAGL0","original","","N1.HOG0003547","OG0003305"
"CAGL0C02035g","cg","CAGL0C02035g","CAGL0","original","","N1.HOG0002277","OG0002037"
"CAGL0C02057g","cg","CAGL0C02057g","CAGL0","original","",NA,NA
"CAGL0C02079g","cg","CAGL0C02079g","CAGL0","original","","N1.HOG0003081","OG0002841"
"CAGL0C02101g","cg","CAGL0C02101g","CAGL0","original","","N1.HOG0004109","OG0003873"
"CAGL0C02123g","cg","CAGL0C02123g","CAGL0","original","","N1.HOG0002428","OG0002188"
"CAGL0C02145g","cg","CAGL0C02145g","CAGL0","original","","N1.HOG0000230","OG0000134"
"CAGL0C02167g","cg","CAGL0C02167g","CAGL0","original","","N1.HOG0000574","OG0000355"
"CAGL0C02189g","cg","CAGL0C02189g","CAGL0","original","SAH1","N1.HOG0003336","OG0003096"
"CAGL0C02211g","cg","CAGL0C02211g","CAGL0","original","UTR2","N1.HOG0001569","OG0001329"
"CAGL0C02233g","cg","CAGL0C02233g","CAGL0","original","","N1.HOG0000964","OG0000728"
"CAGL0C02255g","cg","CAGL0C02255g","CAGL0","original","","N1.HOG0003637","OG0003395"
"CAGL0C02277g","cg","CAGL0C02277g","CAGL0","original","GLN3","N1.HOG0000043","OG0000022"
"CAGL0C02299g","cg","CAGL0C02299g","CAGL0","original","KRE29","N1.HOG0004477","OG0004241"
"CAGL0C02321g","cg","CAGL0C02321g","CAGL0","original","PHM8","N1.HOG0000740","OG0000510"
"CAGL0C02343g","cg","CAGL0C02343g","CAGL0","original","","N1.HOG0001071","OG0000833"
"CAGL0C02365g","cg","CAGL0C02365g","CAGL0","original","",NA,NA
"CAGL0C02387g","cg","CAGL0C02387g","CAGL0","original","","N1.HOG0004478","OG0004242"
"CAGL0C02409g","cg","CAGL0C02409g","CAGL0","original","","N1.HOG0004069","OG0003830"
"CAGL0C02431g","cg","CAGL0C02431g","CAGL0","original","","N1.HOG0004479","OG0004243"
"CAGL0C02453g","cg","CAGL0C02453g","CAGL0","original","","N1.HOG0000689","OG0000459"
"CAGL0C02475g","cg","CAGL0C02475g","CAGL0","original","","N1.HOG0003912","OG0003673"
"CAGL0C02497g","cg","CAGL0C02497g","CAGL0","original","","N1.HOG0001802","OG0001562"
"CAGL0C02519g","cg","CAGL0C02519g","CAGL0","original","","N1.HOG0000226","OG0000131"
"CAGL0C02541g","cg","CAGL0C02541g","CAGL0","original","","N1.HOG0003029","OG0002789"
"CAGL0C02563g","cg","CAGL0C02563g","CAGL0","original","","N1.HOG0000730","OG0000501"
"CAGL0C02585g","cg","CAGL0C02585g","CAGL0","original","","N1.HOG0000214","OG0000123"
"CAGL0C02607g","cg","CAGL0C02607g","CAGL0","original","","N1.HOG0003069","OG0002829"
"CAGL0C02623g","cg","CAGL0C02623g","CAGL0","original","","N1.HOG0004041","OG0003802"
"CAGL0C02651g","cg","CAGL0C02651g","CAGL0","original","","N1.HOG0001508","OG0001268"
"CAGL0C02673g","cg","CAGL0C02673g","CAGL0","original","","N1.HOG0000564","OG0000346"
"CAGL0C02695g","cg","CAGL0C02695g","CAGL0","original","","N1.HOG0003538","OG0003296"
"CAGL0C02717g","cg","CAGL0C02717g","CAGL0","original","","N1.HOG0001853","OG0001613"
"CAGL0C02739g","cg","CAGL0C02739g","CAGL0","original","","N1.HOG0003815","OG0003576"
"CAGL0C02761g","cg","CAGL0C02761g","CAGL0","original","","N1.HOG0000458","OG0000265"
"CAGL0C02805g","cg","CAGL0C02805g","CAGL0","original","","N1.HOG0003684","OG0003442"
"CAGL0C02827g","cg","CAGL0C02827g","CAGL0","original","","N1.HOG0004480","OG0004244"
"CAGL0C02849g","cg","CAGL0C02849g","CAGL0","original","","N1.HOG0003916","OG0003677"
"CAGL0C02871g","cg","CAGL0C02871g","CAGL0","original","","N1.HOG0003725","OG0003486"
"CAGL0C02893g","cg","CAGL0C02893g","CAGL0","original","","N1.HOG0000211","OG0000121"
"CAGL0C02937g","cg","CAGL0C02937g","CAGL0","original","","N1.HOG0003976","OG0003737"
"CAGL0C02959g","cg","CAGL0C02959g","CAGL0","original","","N1.HOG0000300","OG0000171"
"CAGL0C02981g","cg","CAGL0C02981g","CAGL0","original","","N1.HOG0000846","OG0000614"
"CAGL0C03003g","cg","CAGL0C03003g","CAGL0","original","","N1.HOG0002830","OG0002590"
"CAGL0C03025g","cg","CAGL0C03025g","CAGL0","original","","N1.HOG0000610","OG0000390"
"CAGL0C03047g","cg","CAGL0C03047g","CAGL0","original","","N1.HOG0001709","OG0001469"
"CAGL0C03069g","cg","CAGL0C03069g","CAGL0","original","","N1.HOG0002913","OG0002673"
"CAGL0C03113g","cg","CAGL0C03113g","CAGL0","original","","N1.HOG0000595","OG0000375"
"CAGL0C03135g","cg","CAGL0C03135g","CAGL0","original","","N1.HOG0003488","OG0003246"
